state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,program_annual_plan,program_rev_annual_plan,program_actual,program_actual_vs_rev_annual_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1102,Կենսաթոշակային ապահովություն,Կենսաթոշակի իրավունքի իրացում,Կենսաթոշակների նշանակման և վճարման գործընթացի ապահովում,12003,Աշխատանքային կենսաթոշակներ,"Աշխատանքային կենսաթոշակների (տարիքային, հաշմանդամության, արտոնյալ պայմաններով, երկարամյա ծառայության, մասնակի, կերակրողին կորցնելու դեպքում կենսաթոշակների) տրամադրում",Տրանսֆերտների տրամադրում,492907427.4,561270682.5,548283822.3,0.977,351652502.3,358729858.8,358391763.3,0.999,246472032.3,237809938.8,237809663.9,1.0
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1102,Կենսաթոշակային ապահովություն,Կենսաթոշակի իրավունքի իրացում,Կենսաթոշակների նշանակման և վճարման գործընթացի ապահովում,12004,ՀՀ օրենքով նշանակված կենսաթոշակներ,"«Պաշտոնատար անձանց գործունեության ապահովման, սպասարկման և սոցիալական երաշխիքների մասին» ՀՀ օրենքով սահմանված պաշտոններում պաշտոնավարած անձանց կենսաթոշակի տրամադրում",Տրանսֆերտների տրամադրում,492907427.4,561270682.5,548283822.3,0.977,351652502.3,358729858.8,358391763.3,0.999,2959458.6,2837658.6,2832712.2,0.998
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1102,Կենսաթոշակային ապահովություն,Կենսաթոշակի իրավունքի իրացում,Կենսաթոշակների նշանակման և վճարման գործընթացի ապահովում,12005,Կուտակային հատկացումներ մասնակցի կենսաթոշակային հաշվին,«Կուտակային կենսաթոշակների մասին» ՀՀ օրենքով սահմանված կարգով մասնակցի կենսաթոշակային հաշվին կուտակային հատկացումների կատարում,Տրանսֆերտների տրամադրում,492907427.4,561270682.5,548283822.3,0.977,351652502.3,358729858.8,358391763.3,0.999,70007556.2,84825856.2,84642937.2,0.998
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1117,"Սոցիալական պաշտպանության բնագավառում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիթորինգ","Աղքատության մեղմման և անհավասարության նվազեցման, աշխատաշուկայի պահանջարկի և գործազրկության անհմպ. կրճատման, զբաղվածության աճի, ժողովրդագրական իրավիճակի բարելավման և քաղաքացիների սոց.իրավունքի  իրացմանն ուղղված քաղաքականության մշակմ. և իրականացմ. ապահովու",,11001,"Սոցիալական պաշտպանության բնագավառի պետական քաղաքականության մշակման, ծրագրերի համակարգման և մոնիթորինգի ծառայություններ","Սոցիալական պաշտպանության բնագավառի պետական քաղաքականության մշակման, ծրագրերի համակարգման և մոնիտորինգի ծառայություններ",Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,5546065.3,5257699.1,4966810.5,0.945,2730788.0,2572065.8,2480332.1,0.964
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1117,"Սոցիալական պաշտպանության բնագավառում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիթորինգ","Աղքատության մեղմման և անհավասարության նվազեցման, աշխատաշուկայի պահանջարկի և գործազրկության անհմպ. կրճատման, զբաղվածության աճի, ժողովրդագրական իրավիճակի բարելավման և քաղաքացիների սոց.իրավունքի  իրացմանն ուղղված քաղաքականության մշակմ. և իրականացմ. ապահովու",,11002,Սոցիալական պաշտպանության առանձին  ծրագրերի իրականացման ապահովում,Պետական կենսաթոշակային ապահովության բնագավառում քաղաքականության իրականացում,Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,5546065.3,5257699.1,4966810.5,0.945,2478944.0,2340142.0,2162528.5,0.924
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1117,"Սոցիալական պաշտպանության բնագավառում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիթորինգ","Աղքատության մեղմման և անհավասարության նվազեցման, աշխատաշուկայի պահանջարկի և գործազրկության անհմպ. կրճատման, զբաղվածության աճի, ժողովրդագրական իրավիճակի բարելավման և քաղաքացիների սոց.իրավունքի  իրացմանն ուղղված քաղաքականության մշակմ. և իրականացմ. ապահովու",,11003,Հանրային իրազեկման միջոցառումների իրականացում,"Սոց. պաշտպ. ոլորտի վերաբերյալ տեսահոլովակների պատրաստում, ԶԼՄ-ներով իրադարձային աշխատանքների լուսաբանում, բուկլետների և գրքույկների տպագրում և տարածում (այդ թվում` թրաֆիքինգի դեմ պայքարի, տրամադրվող սոցիալական աջակցության, զբաղվածության և այլ հարցեր)",Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,5546065.3,5257699.1,4966810.5,0.945,21327.4,21327.4,175.1,0.008
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1117,"Սոցիալական պաշտպանության բնագավառում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիթորինգ","Աղքատության մեղմման և անհավասարության նվազեցման, աշխատաշուկայի պահանջարկի և գործազրկության անհմպ. կրճատման, զբաղվածության աճի, ժողովրդագրական իրավիճակի բարելավման և քաղաքացիների սոց.իրավունքի  իրացմանն ուղղված քաղաքականության մշակմ. և իրականացմ. ապահովու",,11004,"Սոցիալական պաշտպանության ոլորտի տեղեկատվական համակարգի սպասարկման (կատարելագործման), շահագործման և տեղեկատվության տրամադրման ծառայություններ",Սոցիալական պաշտպանության ոլորտի տեղեկատվական բազաների  սպասարկում և շահագործում,Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,5546065.3,5257699.1,4966810.5,0.945,315005.9,315005.9,315005.9,1.0
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1117,"Սոցիալական պաշտպանության բնագավառում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիթորինգ","Աղքատության մեղմման և անհավասարության նվազեցման, աշխատաշուկայի պահանջարկի և գործազրկության անհմպ. կրճատման, զբաղվածության աճի, ժողովրդագրական իրավիճակի բարելավման և քաղաքացիների սոց.իրավունքի  իրացմանն ուղղված քաղաքականության մշակմ. և իրականացմ. ապահովու",,11005,Արտասահմանյան պաշտոնական գործուղումներ,Արտասահմանյան պաշտոնական գործուղումներ,Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,5546065.3,5257699.1,4966810.5,0.945,0.0,1992.4,1992.4,1.0
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1117,"Սոցիալական պաշտպանության բնագավառում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիթորինգ","Աղքատության մեղմման և անհավասարության նվազեցման, աշխատաշուկայի պահանջարկի և գործազրկության անհմպ. կրճատման, զբաղվածության աճի, ժողովրդագրական իրավիճակի բարելավման և քաղաքացիների սոց.իրավունքի  իրացմանն ուղղված քաղաքականության մշակմ. և իրականացմ. ապահովու",,11006,"ՀՀ պետական կառավարման մարմինների կողմից  դիմումներ, հայցադիմումներ, դատարանի վճիռների  և որոշումների դեմ վերաքննիչ և վճռաբեկ բողոքներ ներկայացնելիս` «Պետական տուրքի մասին» ՀՀ օրենքով սահմանված վճարումներ",,Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,5546065.3,5257699.1,4966810.5,0.945,0.0,97.9,97.9,1.0
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1117,"Սոցիալական պաշտպանության բնագավառում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիթորինգ","Աղքատության մեղմման և անհավասարության նվազեցման, աշխատաշուկայի պահանջարկի և գործազրկության անհմպ. կրճատման, զբաղվածության աճի, ժողովրդագրական իրավիճակի բարելավման և քաղաքացիների սոց.իրավունքի  իրացմանն ուղղված քաղաքականության մշակմ. և իրականացմ. ապահովու",,11007,"ՀՀ պետական կառավարման մարմինների կողմից  դիմումներ, հայցադիմումներ, դատարանի վճիռների  և որոշումների դեմ վերաքննիչ և վճռաբեկ բողոքներ ներկայացնելիս` «Պետական տուրքի մասին» ՀՀ օրենքով սահմանված վճարումներ",,Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,5546065.3,5257699.1,4966810.5,0.945,0.0,2315.7,2315.7,1.0
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1117,"Սոցիալական պաշտպանության բնագավառում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիթորինգ","Աղքատության մեղմման և անհավասարության նվազեցման, աշխատաշուկայի պահանջարկի և գործազրկության անհմպ. կրճատման, զբաղվածության աճի, ժողովրդագրական իրավիճակի բարելավման և քաղաքացիների սոց.իրավունքի  իրացմանն ուղղված քաղաքականության մշակմ. և իրականացմ. ապահովու",,31001,Սոցիալական ապահովության ծառայության կարողությունների զարգացում և տեխնիկական հագեցվածության ապահովում,Սոցիալական ապահովության ծառայության գործունեության համար անհրաժեշտ վարաչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,492907427.4,561270682.5,548283822.3,0.977,5546065.3,5257699.1,4966810.5,0.945,0.0,4752.0,4363.0,0.918
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1141,"Ընտանիքներին, կանանց և երեխաներին աջակցություն","Կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և ինտեգրում հասարակություն","Ընտանիքներին, կանանց և երեխաներին մատուցվող սոցիալական ծառայությունների և դրանց հասցեականության բարելավում, կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների ինտեգրում հասարկություն",11001,Երեխաների շուրջօրյա խնամքի ծառայություններ,"Մինչև 18 տարեկան առանց ծնողական խնամքի մնացած երեխաների շուրջօրյա խնամքի, դաստիարակության, ուսման, ֆիզիկական և մտավոր զարգացմանը նպաստող պայմանների ապահովում, երեխաների իրավունքների և շահերի պաշտպանություն",Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,3441237.6,3629639.0,3188247.1,0.878,2017270.6,2202816.4,2034914.7,0.924
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1141,"Ընտանիքներին, կանանց և երեխաներին աջակցություն","Կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և ինտեգրում հասարակություն","Ընտանիքներին, կանանց և երեխաներին մատուցվող սոցիալական ծառայությունների և դրանց հասցեականության բարելավում, կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների ինտեգրում հասարկություն",11002,ՀՀ երեխաների շուրջօրյա խնամք և պաշտպանություն իրականացնող հաստատություններում խնամվող և հաստատությունում հայտնվելու ռիսկի խմբում գտնվող երեխաների ընտանիք վերադարձնելու և մուտքը հաստատություններ կանխարգելելու ծառայություններե,"ՀՀ երեխաների խնամք և պաշտպանություն իրականացնող հաստատություններում խնամվող երեխաներին կենսաբանական ընտանիք վերադարձնելու, ինչպես նաև նրանց մուտքը սահմանափակելու հետ կապված  իրազեկման աշխատանքների իրականացում և ծրագրի կառավարում",Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,3441237.6,3629639.0,3188247.1,0.878,19603.0,19603.0,15559.2,0.794
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1141,"Ընտանիքներին, կանանց և երեխաներին աջակցություն","Կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և ինտեգրում հասարակություն","Ընտանիքներին, կանանց և երեխաներին մատուցվող սոցիալական ծառայությունների և դրանց հասցեականության բարելավում, կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների ինտեգրում հասարկություն",11005,Երեխաների գիշերօթիկ խնամքի ծառայություններ,"6-18 տարեկան սոցիալապես անապահով, ընտանիքների անապահովության գնահատման համակարգում հաշվառված ընտանիքների դպրոցահասակ երեխաների խնամքի, դաստիարակության, ուսման, ֆիզիկական և մտավոր զարգացմանն ուղղված ծառայություններ",Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,3441237.6,3629639.0,3188247.1,0.878,130057.4,130057.4,122981.2,0.946
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1141,"Ընտանիքներին, կանանց և երեխաներին աջակցություն","Կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և ինտեգրում հասարակություն","Ընտանիքներին, կանանց և երեխաներին մատուցվող սոցիալական ծառայությունների և դրանց հասցեականության բարելավում, կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների ինտեգրում հասարկություն",11007,Կյանքի դժվարին իրավիճակում հայտնված երեխաներին ժամանակավոր խնամքի տրամադրման ծառայություններ,"Կյանքի դժվարին իրավիճակում հայտնված 3-18 տարեկան առանց ծնողական խնամքի մնացած երեխաների շուրջօրյա խնամքի կազմակերում մինչև նրանց նկատմամբ խնամակալ, hոգաբարձու նշանակելը, իսկ դրա անհրարինության դեպքում` շուրջօրյա խնամքի հաստատություններ տեղավորելը",Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,3441237.6,3629639.0,3188247.1,0.878,52772.6,55628.2,50970.9,0.916
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1141,"Ընտանիքներին, կանանց և երեխաներին աջակցություն","Կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և ինտեգրում հասարակություն","Ընտանիքներին, կանանց և երեխաներին մատուցվող սոցիալական ծառայությունների և դրանց հասցեականության բարելավում, կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների ինտեգրում հասարկություն",11009,Երեխաների և ընտանիքների աջակցության տրամադրման ծառայություններ,"Կյանքի դժվարին իրավիճակում հայտնված կամ հաշմանդամություն ունեցող 3-18 տարեկան երեխաների ցերեկային խնամքի, դաստիարակության, ուսման, ֆիզիկական և մտավոր զարգացմանը նպաստող պայմանների ապահովում, ինչպես նաև ընտանեկան բռնության ենթարկված անձանց աջակցություն",Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,3441237.6,3629639.0,3188247.1,0.878,545802.1,545802.1,491198.0,0.9
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1141,"Ընտանիքներին, կանանց և երեխաներին աջակցություն","Կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և ինտեգրում հասարակություն","Ընտանիքներին, կանանց և երեխաներին մատուցվող սոցիալական ծառայությունների և դրանց հասցեականության բարելավում, կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների ինտեգրում հասարկություն",11010,"Թրաֆիքինգի և շահագործման, սեռական բռնության ենթարկված անձանց սոցիալ-հոգեբանական վերականգնողական ծառայություններ","Թրաֆիքինգի և շահագործման, սեռական բռնության ենթարկված անձանց պաշտպանություն և նրանց մատչելի, բազմակողմանի ու օպերատիվ աջակցության կազմակերպում",Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,3441237.6,3629639.0,3188247.1,0.878,40210.1,40210.1,24669.9,0.614
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1141,"Ընտանիքներին, կանանց և երեխաներին աջակցություն","Կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և ինտեգրում հասարակություն","Ընտանիքներին, կանանց և երեխաներին մատուցվող սոցիալական ծառայությունների և դրանց հասցեականության բարելավում, կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների ինտեգրում հասարկություն",11015,Ընտանիքում բռնության ենթարկված անձանց ապաստարանի ծառայություններ,"Ընտանիքում բռնության ենթարկված անձանց, անհրաժեշտության դեպքում նրանց խնամքի տակ եղող երեխան. անհատույց ապահով. բնակ. տարածքի, սննդի և հագուստի, հոգեբան. և իրավաբան. օգնության, ինչպես նաև օրենսդրությամբ սահմանված սոց. աջակցության տրամադրում",Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,3441237.6,3629639.0,3188247.1,0.878,13336.8,13336.8,12225.0,0.917
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1141,"Ընտանիքներին, կանանց և երեխաներին աջակցություն","Կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և ինտեգրում հասարակություն","Ընտանիքներին, կանանց և երեխաներին մատուցվող սոցիալական ծառայությունների և դրանց հասցեականության բարելավում, կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների ինտեգրում հասարկություն",11016,Ընտանեկան բռնության ենթարկված անձանց աջակցության կենտրոնների  ծառայություններ,"Ընտանիքում բռնության ենթարկված անձանց, անհրաժեշտության դեպքում նրանց խնամքի տակ եղող անձանց ծառայությունների տրամադրում",Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,3441237.6,3629639.0,3188247.1,0.878,66684.2,66684.2,41471.2,0.622
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1141,"Ընտանիքներին, կանանց և երեխաներին աջակցություն","Կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և ինտեգրում հասարակություն","Ընտանիքներին, կանանց և երեխաներին մատուցվող սոցիալական ծառայությունների և դրանց հասցեականության բարելավում, կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների ինտեգրում հասարկություն",11018,Երեխաների խնամքի ցերեկային ծառայությունների տրամադրում,"Կյանքի դժվար. իրավիճ. հայտնված, հաշմանդ. ունեցող երեխ. ցերեկ. խնամքի ծառ. տրամադր.է, հասարակ. ներառելը՛ մատչելի սոց-հոգեբան., մանկավարժ. վերականգնող. ծառ. տրամադրման, կրթ. կարողութ. զարգացման, ինչպես նաև երեխ. շուրջօրյա հաստատ. մուտքի կանխարգ. միջոցով",Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,3441237.6,3629639.0,3188247.1,0.878,291187.8,291187.8,188736.9,0.648
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1141,"Ընտանիքներին, կանանց և երեխաներին աջակցություն","Կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և ինտեգրում հասարակություն","Ընտանիքներին, կանանց և երեխաներին մատուցվող սոցիալական ծառայությունների և դրանց հասցեականության բարելավում, կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների ինտեգրում հասարկություն",12001,Երեխաների շուրջօրյա խնամքի բնակչության սոցիալական պաշտպանության հաստատություններում խնամվող դպրոցում սովորող երեխաներին դրամական աջակցության տրամադրում,ՀՀ աշխատանքի և սոցիալական հարցերի նախարարության ենթակայության երեխաների շուրջօրյա խնամքի բնակչության սոցիալական պաշտպանության հաստատություններում խնամվող և դպրոցում սովորող երեխաների համար անձնական մանր ծախսերի համար դրամական միջոցների տրամադրում,Տրանսֆերտների տրամադրում,492907427.4,561270682.5,548283822.3,0.977,3441237.6,3629639.0,3188247.1,0.878,2664.0,2664.0,2391.0,0.898
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1141,"Ընտանիքներին, կանանց և երեխաներին աջակցություն","Կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և ինտեգրում հասարակություն","Ընտանիքներին, կանանց և երեխաներին մատուցվող սոցիալական ծառայությունների և դրանց հասցեականության բարելավում, կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների ինտեգրում հասարկություն",12002,Կենսաբանական ընտանիք տեղափոխված և հաստատություն մուտքը կանխարգելված երեխաների ընտանիքների բնաիրային օգնության փաթեթի տրամադրումե,Երեխաների շուրջօրյա խնամքի բնակչության սոցիալական պաշտպանության հաստատություններում խնամվող երեխաներին կենսաբանական ընտանիքներ վերադարձնելու հետ կապված` ընտանիքներին բնաիրային օգնության փաթեթի տրամադրում,Տրանսֆերտների տրամադրում,492907427.4,561270682.5,548283822.3,0.977,3441237.6,3629639.0,3188247.1,0.878,79365.7,79365.7,74309.0,0.936
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1141,"Ընտանիքներին, կանանց և երեխաներին աջակցություն","Կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և ինտեգրում հասարակություն","Ընտանիքներին, կանանց և երեխաներին մատուցվող սոցիալական ծառայությունների և դրանց հասցեականության բարելավում, կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների ինտեգրում հասարկություն",12003,Երեխաների շուրջօրյա խնամքի բնակչության սոցիալական պաշտպանության հաստատությունների շրջանավարտներին միանվագ դրամական օգնության տրամադրում,Երեխաների շուրջօրյա խնամքի բնակչության սոցիալական պաշտպանության հաստատությունների շրջանավարտներին միանվագ դրամական օգնության տրամադրում,Տրանսֆերտների տրամադրում,492907427.4,561270682.5,548283822.3,0.977,3441237.6,3629639.0,3188247.1,0.878,200.0,200.0,200.0,1.0
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1141,"Ընտանիքներին, կանանց և երեխաներին աջակցություն","Կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և ինտեգրում հասարակություն","Ընտանիքներին, կանանց և երեխաներին մատուցվող սոցիալական ծառայությունների և դրանց հասցեականության բարելավում, կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների ինտեգրում հասարկություն",12004,Խնամատար ընտանիքում երեխայի խնամքի և դաստիարակության աջակցության տրամադրում,Երեխաների շուրջօրյա խնամքի բնակչության սոցիալական պաշտպանության հաստատություններում խնամվող առանց ծնողական խնամքի մնացած երեխաների խնամքի և դաստիարակության բարենպաստ պայմանների ստեղծում` նրանց խնամատար ընտանիքներ տեղավորելու միջոցով,Տրանսֆերտների տրամադրում,492907427.4,561270682.5,548283822.3,0.977,3441237.6,3629639.0,3188247.1,0.878,168893.3,168893.3,126920.1,0.751
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1141,"Ընտանիքներին, կանանց և երեխաներին աջակցություն","Կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և ինտեգրում հասարակություն","Ընտանիքներին, կանանց և երեխաներին մատուցվող սոցիալական ծառայությունների և դրանց հասցեականության բարելավում, կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների ինտեգրում հասարկություն",12005,Մարդկանց թրաֆիքինգի (և/կամ) շահագործման զոհերին միանվագ դրամական փոխհատուցման տրամադրում,Մարդկանց թրաֆիքինգի և շահագործման ենթարկվելու ընթացքում անձի կրած վնասների մասնակի փոխհատուցման նպատակով դրամական փոխհատուցման տրամադրում,Տրանսֆերտների տրամադրում,492907427.4,561270682.5,548283822.3,0.977,3441237.6,3629639.0,3188247.1,0.878,1750.0,1750.0,250.0,0.143
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1141,"Ընտանիքներին, կանանց և երեխաներին աջակցություն","Կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և ինտեգրում հասարակություն","Ընտանիքներին, կանանց և երեխաներին մատուցվող սոցիալական ծառայությունների և դրանց հասցեականության բարելավում, կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների ինտեգրում հասարկություն",12006,Ընտանիքում բռնության ենթարկվածների ժամանակավոր աջակցություն,Ընտանիքում բռնության ենթարկված անձին ֆինանսական աջակցության  տրամադրում,Տրանսֆերտների տրամադրում,492907427.4,561270682.5,548283822.3,0.977,3441237.6,3629639.0,3188247.1,0.878,10000.0,10000.0,1450.0,0.145
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1141,"Ընտանիքներին, կանանց և երեխաներին աջակցություն","Կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և ինտեգրում հասարակություն","Ընտանիքներին, կանանց և երեխաներին մատուցվող սոցիալական ծառայությունների և դրանց հասցեականության բարելավում, կյանքի դժվարին իրավիճակում հայտնված ընտանիքների, կանանց և երեխաների ինտեգրում հասարկություն",12007,Բնակչության սոցիալական պաշտպանության հաստատությունների շրջանավարտների համար բնակարանների վարձակալություն:,Բնակչության սոցիալական պաշտպանության հաստատությունների շրջանավարտների համար բնակարանների վարձակալություն:,Տրանսֆերտների տրամադրում,492907427.4,561270682.5,548283822.3,0.977,3441237.6,3629639.0,3188247.1,0.878,1440.0,1440.0,0.0,0.0
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1153,Սոցիալական պաշտպանության ոլորտի զարգացման ծրագիր,"Սոցիալական պաշտպանության ոլորտի քաղաքականության, ծրագրերի, գիտահետազոտական և մասնագիտական կապիտալի զարգացման ապահովում","Սոցիալական պաշտպանության ոլորտի հիմնախնդիրների լուծումների առաջադրում, բարեփոխեւմներին ուղղված սոցիալական ինովացիաների մշակում, ինչպես նաև ոլորտի մասնագետների շարունակական կրթության ապահովում, գիտելիքների և կարողությունների զարգացում",11001,"Մեթոդաբանական ձեռնարկների մշակում, հետազոտությունների անցկացում և սոցիալական ապահովության ոլորտի կադրերի վերապատրաստում","Սոցիալական պաշտպանության բնագավառում կիրառվող մեթոդաբանական ձեռնարկների մշակման, գիտահետազոտական աշխատանքների իրականացման և բնագավառի կադրերի վերապատրաստման ծառայությունների մատուցում",Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,128341.5,128341.5,120372.4,0.938,104285.9,104285.9,98288.2,0.942
ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,1153,Սոցիալական պաշտպանության ոլորտի զարգացման ծրագիր,"Սոցիալական պաշտպանության ոլորտի քաղաքականության, ծրագրերի, գիտահետազոտական և մասնագիտական կապիտալի զարգացման ապահովում","Սոցիալական պաշտպանության ոլորտի հիմնախնդիրների լուծումների առաջադրում, բարեփոխեւմներին ուղղված սոցիալական ինովացիաների մշակում, ինչպես նաև ոլորտի մասնագետների շարունակական կրթության ապահովում, գիտելիքների և կարողությունների զարգացում",11002,"Մասնագիտական կողմնորոշման, համակարգի մեթոդաբանության ապահովման և կադրերի վերապատրաստման ծառայություններ","Հանրության լայն շրջանակներում իրազեկում տնտեսության մեջ տեղի ունեցող զարգացումների, աշխատաշուկայում պահանջվող նոր մասնագիտությունների, թափուր աշխատատեղերի մասին, ինչպես նաև գործատուի և աշխատանք փնտրողի միջև ուղղակի կապի ստեղծում",Ծառայությունների մատուցում,492907427.4,561270682.5,548283822.3,0.977,128341.5,128341.5,120372.4,0.938,24055.6,24055.6,22084.2,0.918
