state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_total,program_total,subprogram_total
ՀՀ վիճակագրական կոմիտե,1209,Վիճակագրական համակարգի ամրապնդման ազգային ռազմավարական ծրագիր,Հայաստանի վիճակագրական համակարգի զարգացում՝ միջազգային չափանիշներին համահունչ՝ պատշաճ ու վստահելի վիճակագրության արտադրություն և տարածում,Հայաստանի վիճակագրական համակարգի կարողությունների և Վիճակագրական կոմիտեի անձնակազմի մասնագիտական կարողությունների բարելավում՛ միջազգային չափանիշներին համահունչ վիճակագրությունը ժամանակին արտադրելու և տարածելու համար,31002,Համաշխարհային բանկի աջակցությամբ իրականացվող վիճակագրական համակարգի զարգացման համար ազգային ռազմավարական ծրագրի իրականացման դրամաշնորհային ծրագրի շրջանակներում վիճակագրական կոմիտեի տեխնիկական հագեցվածության բարելավում,Վիճակագրական համակարգի տեխնիկական կարողությունների և աշխատանքային միջավայրի բարելավում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,3013083.5,909363.6,62556.0
ՀՀ հանրային ծառայությունները կարգավորող հանձնաժողով,1064,Հանրային ծառայությունների ոլորտի կարգավորում,Հանրային ծառայությունների ոլորտում կարգավորման իրականացում,Սպառողների և հանրային ծառայությունների ոլորտում կարգավորվող գործունեություն իրականացնող անձանց շահերի հավասարակշռում՝ կարգավորվող անձանց համար գործունեության միատեսակ պայմանների ստեղծում,11001,Հանրային ծառայությունների ոլորտում կարգավորման իրականացում,Հանրային ծառայությունների ոլորտում կարգավորման ծառայություններ՝ այդ թվում` լիցենզիաների և թույլտվությունների տրամադրում՝ սակագների հայտերի քննում և սակագների սահմանում՝ սպառողների դիմումների քննում՝ մոնիտորինգի իրականացում,Ծառայությունների մատուցում,798863.1,798863.1,784166.1
ՀՀ հանրային ծառայությունները կարգավորող հանձնաժողով,1064,Հանրային ծառայությունների ոլորտի կարգավորում,Հանրային ծառայությունների ոլորտում կարգավորման իրականացում,Սպառողների և հանրային ծառայությունների ոլորտում կարգավորվող գործունեություն իրականացնող անձանց շահերի հավասարակշռում՝ կարգավորվող անձանց համար գործունեության միատեսակ պայմանների ստեղծում,31001,Հանրային ծառայությունները կարգավորող հանձնաժողովի տեխնիկական հագեցվածության բարելավում,Հանրային ծառայությունները կարգավորող հանձնաժողովի աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,798863.1,798863.1,14697.0
ՀՀ կենտրոնական ընտրական հանձնաժողով,1096,Ընտրական գործընթացների համակարգում՝կանոնակարգում և տեղեկատվության տրամադրում,Օրինական և թափանցիկ ընտրական գործընթացների կազմակերպում և ապահովում,Ընտրական գործընթացների նկատմամբ հանրային վստահության մակարդակի բարձրացում,11001,Կենտրոնական ընտրական հանձնաժողովի գործունեության ապահովում և ընտրական ծրագրերի համակարգման՝ կազմակերպման՝ անցկացման՝ մոնիտորինգի ծառայություններ,"Ընտրական գործընթացների համակարգում՝ նախապարաստում՝  իրականացում՝ հաշվետվական համակարգի կազմակերպում՝ վերլուծություն ընտրական պաշտոնյաների  վերապատրաստում՝  տեղեկատվություն՝ 
քաղաքացիների դիմումների  և  բողոքների քննարկում",Ծառայությունների մատուցում,1152412.7,1152412.7,360907.2
ՀՀ կենտրոնական ընտրական հանձնաժողով,1096,Ընտրական գործընթացների համակարգում՝կանոնակարգում և տեղեկատվության տրամադրում,Օրինական և թափանցիկ ընտրական գործընթացների կազմակերպում և ապահովում,Ընտրական գործընթացների նկատմամբ հանրային վստահության մակարդակի բարձրացում,11002,Ընտրական հանձնաժողովների անդամների մասնագիտական դասընթացների կազմակերպում,Ընտրական հանձնաժողովների անդամների՝ անդամության թեկնածուների համար մասնագիտական դասընթացների կազմակերպում,Ծառայությունների մատուցում,1152412.7,1152412.7,57181.6
ՀՀ կենտրոնական ընտրական հանձնաժողով,1096,Ընտրական գործընթացների համակարգում՝կանոնակարգում և տեղեկատվության տրամադրում,Օրինական և թափանցիկ ընտրական գործընթացների կազմակերպում և ապահովում,Ընտրական գործընթացների նկատմամբ հանրային վստահության մակարդակի բարձրացում,11003,Տեղական ինքնակառավարման մարմինների ընտրությունների կազմակերպում,Տեղական ինքնակառավարման մարմինների ընտրությունների կազմակերպում՝ անցկացում և արդյունքների ամփոփում,Ծառայությունների մատուցում,1152412.7,1152412.7,734323.9
ՀՀ տնտեսական մրցակցության պաշտպանության պետական հանձնաժողով,1034,Տնտեսական մրցակցության պաշտպանություն,Պաշտպանել և խրախուսել ազատ տնտեսական մրցակցությունը՝ ապահովել բարեխիղճ մրցակցության համար անհրաժեշտ միջավայր՝ նպաստել ձեռնարկատիրության զարգացմանը և սպառողների շահերի պաշտպանությանը,Հակամրցակցային գործունեության կանխարգելում և սահմանափակում՝ չարաշահումների նվազեցում՝ գործունեության համար միատեսակ և մրցակցային պայմանների երաշխավորում՝ ապրանքային շուկաներում կենտրոնացվածության կրճատում,11001,Հայաստանի Հանրապետությունում տնտեսական մրցակցության պաշտպանության բնագավառում քաղաքականության մշակում և վերահսկողություն,Տնտեսական մրցակցության պաշտպանության պետական քաղաքականության մշակման՝ վերահսկողության ծառայություններ՝ ապրանքային շուկաների կառուցվածքի ուսումնասիրություն՝ ծրագրերի համակարգում,Ծառայությունների մատուցում,406166.2,406166.2,393516.2
ՀՀ տնտեսական մրցակցության պաշտպանության պետական հանձնաժողով,1034,Տնտեսական մրցակցության պաշտպանություն,Պաշտպանել և խրախուսել ազատ տնտեսական մրցակցությունը՝ ապահովել բարեխիղճ մրցակցության համար անհրաժեշտ միջավայր՝ նպաստել ձեռնարկատիրության զարգացմանը և սպառողների շահերի պաշտպանությանը,Հակամրցակցային գործունեության կանխարգելում և սահմանափակում՝ չարաշահումների նվազեցում՝ գործունեության համար միատեսակ և մրցակցային պայմանների երաշխավորում՝ ապրանքային շուկաներում կենտրոնացվածության կրճատում,31001,ՀՀ տնտեսական մրցակցության պաշտպանության պետական հանձնաժողովի տեխնիկական հագեցվածության բարելավում,ՀՀ տնտեսական մրցակցության պաշտպանության պետական հանձնաժողովի աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,406166.2,406166.2,12650.0
ՀՀ անշարժ գույքի կադաստրի կոմիտե,1012,Անշարժ գույքի կադաստրի վարման բնագավառում պետական քաղաքականության իրականացում,Անշարժ գույքի պետական միասնական կադաստրի համակարգի զարգացում և պետության կողմից անշարժ գույքի նկատմամբ իրավունքների ճանաչում՝ երաշխավորում և պաշտպանություն,Անշարժ գույքի կադաստրի արդյունավետ համակարգի ապահովում և սեփականության իրավունքի պաշտպանություն,11001,Գույքի նկատմամբ իրավունքների պետական գրանցում՝գույքի և դրա նկատմամբ գրանցված իրավունքների և սահմանափակումների վերաբերյալ տեղեկատվության տրամադրում,Գույքի նկատմամբ իրավունքների պետական գրանցում՝ գրանցված իրավունքների և սահմանափակումների վերաբերյալ տեղեկատվության տրամադրում՝ համակարգված դիտարկումների և անշարժ գույքի շուկայի վերլուծությունների իրականացում և իրազեկման ծառայություններ,Ծառայությունների մատուցում,3991159.8,3991159.8,3602044.3
ՀՀ անշարժ գույքի կադաստրի կոմիտե,1012,Անշարժ գույքի կադաստրի վարման բնագավառում պետական քաղաքականության իրականացում,Անշարժ գույքի պետական միասնական կադաստրի համակարգի զարգացում և պետության կողմից անշարժ գույքի նկատմամբ իրավունքների ճանաչում՝ երաշխավորում և պաշտպանություն,Անշարժ գույքի կադաստրի արդյունավետ համակարգի ապահովում և սեփականության իրավունքի պաշտպանություն,31002,Անշարժ գույքի կադաստրի կոմիտեի տեխնիկական հագեցվածության բարելավում,Անշարժ գույքի կադաստրի կոմիտեի աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,3991159.8,3991159.8,103000.0
ՀՀ անշարժ գույքի կադաստրի կոմիտե,1012,Անշարժ գույքի կադաստրի վարման բնագավառում պետական քաղաքականության իրականացում,Անշարժ գույքի պետական միասնական կադաստրի համակարգի զարգացում և պետության կողմից անշարժ գույքի նկատմամբ իրավունքների ճանաչում՝ երաշխավորում և պաշտպանություն,Անշարժ գույքի կադաստրի արդյունավետ համակարգի ապահովում և սեփականության իրավունքի պաշտպանություն,31003,Անշարժ գույքի կադաստրի ծառայությունների մատուցման համար ոչ նյութական հիմնական միջոցների ձեռքբերում,Անշարժ գույքի կադաստրի ծառայությունների մատուցման համար ծրագրային փաթեթների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,3991159.8,3991159.8,10000.0
ՀՀ անշարժ գույքի կադաստրի կոմիտե,1012,Անշարժ գույքի կադաստրի վարման բնագավառում պետական քաղաքականության իրականացում,Անշարժ գույքի պետական միասնական կադաստրի համակարգի զարգացում և պետության կողմից անշարժ գույքի նկատմամբ իրավունքների ճանաչում՝ երաշխավորում և պաշտպանություն,Անշարժ գույքի կադաստրի արդյունավետ համակարգի ապահովում և սեփականության իրավունքի պաշտպանություն,31004,ՀՀ թվային տեղագրական քարտեզների՛ երկրատեղեկատվական համակարգի միջավայրում ստեղծման աշխատանքներ,1:2000 մասշտաբի տեղագրական հատակագծերի ստեղծում՝ արտեզների տեղափոխում ԵՏՀ միջավայր,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,3991159.8,3991159.8,214916.5
ՀՀ անշարժ գույքի կադաստրի կոմիտե,1012,Անշարժ գույքի կադաստրի վարման բնագավառում պետական քաղաքականության իրականացում,Անշարժ գույքի պետական միասնական կադաստրի համակարգի զարգացում և պետության կողմից անշարժ գույքի նկատմամբ իրավունքների ճանաչում՝ երաշխավորում և պաշտպանություն,Անշարժ գույքի կադաստրի արդյունավետ համակարգի ապահովում և սեփականության իրավունքի պաշտպանություն,31005,Թեմատիկ քարտեզագրության աշխատանքներ,Հայաստանի ազգային ատլասի մեկհատորյակի ռուսերեն տարբերակի՝ ուսումնական և զբոսաշրջային քարտեզների նախապատրաստում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,3991159.8,3991159.8,32219.0
ՀՀ անշարժ գույքի կադաստրի կոմիտե,1012,Անշարժ գույքի կադաստրի վարման բնագավառում պետական քաղաքականության իրականացում,Անշարժ գույքի պետական միասնական կադաստրի համակարգի զարգացում և պետության կողմից անշարժ գույքի նկատմամբ իրավունքների ճանաչում՝ երաշխավորում և պաշտպանություն,Անշարժ գույքի կադաստրի արդյունավետ համակարգի ապահովում և սեփականության իրավունքի պաշտպանություն,31006,Աշխարհագրական անվանումների պետական քարտադարանի թարմացման աշխատանքներ,Թարմացված ՀՀ աշխարհագրական անվանումների պետական քարտադարան՝ հաշվառված աշխարհագրական օբյեկտների անվանումներ՝ խոշոր ֆիզիկաաշխարհագրական օբյեկտների տեղեկատու-բառարաններ,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,3991159.8,3991159.8,13980.0
ՀՀ անշարժ գույքի կադաստրի կոմիտե,1012,Անշարժ գույքի կադաստրի վարման բնագավառում պետական քաղաքականության իրականացում,Անշարժ գույքի պետական միասնական կադաստրի համակարգի զարգացում և պետության կողմից անշարժ գույքի նկատմամբ իրավունքների ճանաչում՝ երաշխավորում և պաշտպանություն,Անշարժ գույքի կադաստրի արդյունավետ համակարգի ապահովում և սեփականության իրավունքի պաշտպանություն,31007,Նախագծահետազոտական փաստաթղթերի կազմման աշխատանքներ,Նախագծահաշվային փաստաթղթերի ձերքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,3991159.8,3991159.8,15000.0
Հեռուստատեսության և ռադիոյի հանձնաժողով,1007,Հեռուստատեսության և ռադիոյի բնագավառի կանոնակարգում,Նպաստել հեռարձակվող լրատվության միջոցների ազատութան՝ անկախության և բազմազանության՝ ինչպես նաև հասարակությանը օբյեկտիվ տեղեկատվության տրամադրման ապահովմանը,Հեռարձակվող լրատվության միջոցների ազատության՝ անկախության և բազմազանության ապահովում՝ օրենսդրությամբ սահմանված կարգով լիցենզավորում և հեռուստառադիոընկերությունների գործունեության վերահսկում,11001,Հեռուստատեսության և ռադիոյի բնագավառում կանոնակարգման ծառայություններ,Հեռուստատեսության և ռադիոյի բնագավառում քաղաքականության մշակում՝ լիցենզավորում՝ մոնիտորինգ՝ տեխնիկական պահանջների կատարման վերահսկողություն՝ վարչական վարույթի իրականացում և վարչական տույժի կիրառում՝ ուսումնասիրությունների իրականացում,Ծառայությունների մատուցում,315929.4,315929.4,315929.4
ՀՀ պետական եկամուտների կոմիտե,1023,Հարկային և մաքսային ծառայություններ,Հարկային և մաքսային միասնական պետական քաղաքականության իրականացում՝ հարկային և մաքսային օրենսդրության ամբողջական և համահավասար կիրառում,Արդյունավետ հարկային և մաքսային հսկողության իրականացում՝ պետական բյուջեի եկամուտների ապահովում,11001,Հարկային և մաքսային ծառայություններ,Հարկային և մաքսային քաղաքականության մշակման՝ պլանավորման՝ մոնիտորինգի՝ ծրագրերի համակարգման՝ գանձման՝ վերահսկողության և աջակցության ծառայություններ,Ծառայությունների մատուցում,22063491.3,15232783.0,10157095.6
ՀՀ պետական եկամուտների կոմիտե,1023,Հարկային և մաքսային ծառայություններ,Հարկային և մաքսային միասնական պետական քաղաքականության իրականացում՝ հարկային և մաքսային օրենսդրության ամբողջական և համահավասար կիրառում,Արդյունավետ հարկային և մաքսային հսկողության իրականացում՝ պետական բյուջեի եկամուտների ապահովում,11002,Ակցիզային դրոշմանիշերի ձեռքբերում,ՀՀ-ում արտադրվող և ներմուծվող ալկոհոլային խմիչքների՝ ծխախոտի արտադրանքի դրոշմավորման համար ակցիզային դրոշմանիշերի ձեռքբերում,Ծառայությունների մատուցում,22063491.3,15232783.0,1499760.0
ՀՀ պետական եկամուտների կոմիտե,1023,Հարկային և մաքսային ծառայություններ,Հարկային և մաքսային միասնական պետական քաղաքականության իրականացում՝ հարկային և մաքսային օրենսդրության ամբողջական և համահավասար կիրառում,Արդյունավետ հարկային և մաքսային հսկողության իրականացում՝ պետական բյուջեի եկամուտների ապահովում,11003,Հարկային և մաքսային ծառայողների վերապատրաստում,Հարկային և մաքսային ծառայողների վերապատրաստման մեթոդիկայի մշակման՝ պլանավորման՝ ծրագրերի իրականացման և աջակցության ծառայություններ,Ծառայությունների մատուցում,22063491.3,15232783.0,188680.1
ՀՀ պետական եկամուտների կոմիտե,1023,Հարկային և մաքսային ծառայություններ,Հարկային և մաքսային միասնական պետական քաղաքականության իրականացում՝ հարկային և մաքսային օրենսդրության ամբողջական և համահավասար կիրառում,Արդյունավետ հարկային և մաքսային հսկողության իրականացում՝ պետական բյուջեի եկամուտների ապահովում,11004,Դրոշմապիտակների ձեռքբերում,ՀՀ-ում արտադրվող և ներմուծվող որոշակի ապրանքների համար դրոշմապիտակների ձեռքբերում,Ծառայությունների մատուցում,22063491.3,15232783.0,3026400.0
ՀՀ պետական եկամուտների կոմիտե,1023,Հարկային և մաքսային ծառայություններ,Հարկային և մաքսային միասնական պետական քաղաքականության իրականացում՝ հարկային և մաքսային օրենսդրության ամբողջական և համահավասար կիրառում,Արդյունավետ հարկային և մաքսային հսկողության իրականացում՝ պետական բյուջեի եկամուտների ապահովում,11005,Փորձաքննությունների ծառայություններ,Փորձաքննությունների կատարում և եզրակացությունների տրամադրում՝ անվճարունակ քաղաքացիներին իրավական ծառայությունների տրամադրում,Ծառայությունների մատուցում,22063491.3,15232783.0,10847.3
ՀՀ պետական եկամուտների կոմիտե,1023,Հարկային և մաքսային ծառայություններ,Հարկային և մաքսային միասնական պետական քաղաքականության իրականացում՝ հարկային և մաքսային օրենսդրության ամբողջական և համահավասար կիրառում,Արդյունավետ հարկային և մաքսային հսկողության իրականացում՝ պետական բյուջեի եկամուտների ապահովում,31001,Ռենտգենյան սարքավորումների տեխնիկական սպասարկում,Ռենտգենյան սարքավորումների տեխնիկական սպասարկման ապահովում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,22063491.3,15232783.0,350000.0
ՀՀ պետական եկամուտների կոմիտե,1199,Հարկային վարչարարության արդիականացման ծրագիր,Oժանդակել Հայաստանի եկամուտների վարչարարության համապարփակ արդիականացմանը,ՊԵԿ բիզնես գործընթացների արդիականացում և էլեկտրոնային կառավարման ընդլայնում,11001,Համաշխարհային բանկի աջակցությամբ իրականացվող Հարկային վարչարարության արդիականացման ծրագիր,ՀԲ-ի աջակցությամբ իրականացվող Հարկային վարչարարության արդիականացման ծրագրի իրականացման խորհրդատվական ծառայությունների ձեռքբերում,Ծառայությունների մատուցում,22063491.3,45700.0,16900.0
ՀՀ պետական եկամուտների կոմիտե,1199,Հարկային վարչարարության արդիականացման ծրագիր,Oժանդակել Հայաստանի եկամուտների վարչարարության համապարփակ արդիականացմանը,ՊԵԿ բիզնես գործընթացների արդիականացում և էլեկտրոնային կառավարման ընդլայնում,31001,Համաշխարհային բանկի աջակցությամբ իրականացվող Հարկային վարչարարության արդիականացման ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի մշակում և ներդրում,ՊԵԿ գործունեության իրականացման համար էլեկտրոնային կառավարման համակարգերի և սարքավորումների ձեռքբերում (վերջնական ընդունման դիմաց վճարումներ),Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,22063491.3,45700.0,28800.0
ՀՀ պետական եկամուտների կոմիտե,9006,Աջակցություն ՀՀ  պետական եկամուտների կոմիտեի կողմից իրականացվող ծրագրերին,Աջակցել հարկային և մաքսային միասնական պետական քաղաքականության իրականացման ծրագրերին,ՀՀ ՊԵԿ-ի կողմից իրականացվող ծրագրերի արդյունավետության բարձրացում,11001,Հարկային և մաքսային ծառայություններ,Հարկային և մաքսային քաղաքականության մշակման՝ պլանավորման՝ մոնիտորինգի՝ ծրագրերի համակարգման՝ գանձման՝ վերահսկողության և աջակցության ծառայություններ,Ծառայությունների մատուցում,22063491.3,6785008.3,5469916.3
ՀՀ պետական եկամուտների կոմիտե,9006,Աջակցություն ՀՀ  պետական եկամուտների կոմիտեի կողմից իրականացվող ծրագրերին,Աջակցել հարկային և մաքսային միասնական պետական քաղաքականության իրականացման ծրագրերին,ՀՀ ՊԵԿ-ի կողմից իրականացվող ծրագրերի արդյունավետության բարձրացում,31001,ՀՀ ՊԵԿ կարիքի բավարարում,Հարկային և մաքսային ծառայությունների համար անհրաժեշտ նյութատեխնիկական բազայով ապահովում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,22063491.3,6785008.3,589112.0
ՀՀ պետական եկամուտների կոմիտե,9006,Աջակցություն ՀՀ  պետական եկամուտների կոմիտեի կողմից իրականացվող ծրագրերին,Աջակցել հարկային և մաքսային միասնական պետական քաղաքականության իրականացման ծրագրերին,ՀՀ ՊԵԿ-ի կողմից իրականացվող ծրագրերի արդյունավետության բարձրացում,31002,Ազատ տնտեսական գոտիների ընդլայնում,Ազատ տնտեսական գոտիների ընդլայնման համար հողատարածքի ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,22063491.3,6785008.3,12000.0
ՀՀ պետական եկամուտների կոմիտե,9006,Աջակցություն ՀՀ  պետական եկամուտների կոմիտեի կողմից իրականացվող ծրագրերին,Աջակցել հարկային և մաքսային միասնական պետական քաղաքականության իրականացման ծրագրերին,ՀՀ ՊԵԿ-ի կողմից իրականացվող ծրագրերի արդյունավետության բարձրացում,31003,ՀՀ պետական եկամուտների կոմիտեի  շենքային ապահովվածության բարելավում,ՀՀ պետական եկամուտների կոմիտեի  նոր շենքերի և շինությունների շինարարություն՝ նախագծային աշխատանքների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,22063491.3,6785008.3,425495.2
ՀՀ պետական եկամուտների կոմիտե,9006,Աջակցություն ՀՀ  պետական եկամուտների կոմիտեի կողմից իրականացվող ծրագրերին,Աջակցել հարկային և մաքսային միասնական պետական քաղաքականության իրականացման ծրագրերին,ՀՀ ՊԵԿ-ի կողմից իրականացվող ծրագրերի արդյունավետության բարձրացում,31004,ՀՀ պետական եկամուտների կոմիտեի  շենքային պայմանների բարելավում,ՀՀ պետական եկամուտների կոմիտեի  շենքերի և շինությունների կապիտալ վերանորոգում՝ նախագծային աշխատանքների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,22063491.3,6785008.3,288484.8
ՀՀ ազգային անվտանգության ծառայություն,1036,Պետական պահպանության ապահովում,Հատուկ պետական պաշտպանության ենթակա օբյեկտների անվտանգության ապահովում,Պետական պահպանության ենթակա օբեկտների անվտանգության խախտման դեպքերի կրճատում,11001,Պետական պահպանության ծառայություններ,Բարձրաստիճան պաշտոնատար անձանց՝ նրանց բարձրաստիճան հյուրերի անվտանգության ապահովում,Ծառայությունների մատուցում,32785225.8,3118480.7,3117365.2
ՀՀ ազգային անվտանգության ծառայություն,1036,Պետական պահպանության ապահովում,Հատուկ պետական պաշտպանության ենթակա օբյեկտների անվտանգության ապահովում,Պետական պահպանության ենթակա օբեկտների անվտանգության խախտման դեպքերի կրճատում,11002,Դեղորայքի տրամադրում պետական պահպանության ծառայությանը,Պետական պահպանության ենթակա օբեկտներին անհրաժեշտ դեղորայքով ապահովում,Ծառայությունների մատուցում,32785225.8,3118480.7,1115.5
ՀՀ ազգային անվտանգության ծառայություն,1138,Ազգային անվտանգություն,Ներքին և արտաքին սպառնալիքներից անձի՝ հասարակության ու պետության անվտանգության ապահովում,Այլ պետությունների կողմից հետախուզական գործունեության կասեցում՝պետական սահմանի անձեռնամխելիության ապահովում՝ կոռուպցիոն ռիսկերի շեշտակի նվազեցում,11001,Հետախուզական՝ հակահետախուզական՝ ռազմական հակահետախուզության՝  հանցագործությունների դեմ պայքարի  և պետական սահմանի պահպանության գործունեության կազմակերպում,"ՀՀ անվտանգությանը սպառնացող վտանգի մասին տեղեկատվության ստացում՝ վերլուծում՝ վտանգի կանխատեսում, վտանգի կանխման ու չեզոքացման վերաբերյալ առաջարկությունների մշակում",Ծառայությունների մատուցում,32785225.8,29666745.1,22272948.2
ՀՀ ազգային անվտանգության ծառայություն,1138,Ազգային անվտանգություն,Ներքին և արտաքին սպառնալիքներից անձի՝ հասարակության ու պետության անվտանգության ապահովում,Այլ պետությունների կողմից հետախուզական գործունեության կասեցում՝պետական սահմանի անձեռնամխելիության ապահովում՝ կոռուպցիոն ռիսկերի շեշտակի նվազեցում,11002,Ազգային անվտանգության համակարգի ստորաբաժանումների համար դեղորայքի ձեռքբերում,Ազգային անվտանգության համակարգի ստորաբաժանումներին դեղորայքով՝ վիրակապական  և լաբորատոր նյութերով ապահովում,Ծառայությունների մատուցում,32785225.8,29666745.1,26793.2
ՀՀ ազգային անվտանգության ծառայություն,1138,Ազգային անվտանգություն,Ներքին և արտաքին սպառնալիքներից անձի՝ հասարակության ու պետության անվտանգության ապահովում,Այլ պետությունների կողմից հետախուզական գործունեության կասեցում՝պետական սահմանի անձեռնամխելիության ապահովում՝ կոռուպցիոն ռիսկերի շեշտակի նվազեցում,11003,ՀՀ տարածքում երկաթուղով իրականացվող միջպետական ռազմական փոխադրումների՝ երկաթուղային կայարաններում կատարվող սպասարկման ծառայություններ,ՀՀ տարածքում երկաթուղով իրականացվող միջպետական ռազմական փոխադրումների՝ երկաթուղային կայարաններում կատարվող սպասարկումների և մատուցվող ծառայությունների ծախսերի փոխհատուցում,Ծառայությունների մատուցում,32785225.8,29666745.1,14000.0
ՀՀ ազգային անվտանգության ծառայություն,1138,Ազգային անվտանգություն,Ներքին և արտաքին սպառնալիքներից անձի՝ հասարակության ու պետության անվտանգության ապահովում,Այլ պետությունների կողմից հետախուզական գործունեության կասեցում՝պետական սահմանի անձեռնամխելիության ապահովում՝ կոռուպցիոն ռիսկերի շեշտակի նվազեցում,11004,Պաշտպանության բնագավառի այլ ծախսեր,Պաշտպանության բնագավառի այլ ծախսեր,Ծառայությունների մատուցում,32785225.8,29666745.1,7045503.7
ՀՀ ազգային անվտանգության ծառայություն,1138,Ազգային անվտանգություն,Ներքին և արտաքին սպառնալիքներից անձի՝ հասարակության ու պետության անվտանգության ապահովում,Այլ պետությունների կողմից հետախուզական գործունեության կասեցում՝պետական սահմանի անձեռնամխելիության ապահովում՝ կոռուպցիոն ռիսկերի շեշտակի նվազեցում,31001,Ազգային անվտանգության համակարգի տեխնիկական հագեցվածության բարելավում,Ազգային անվտանգության համակարգի ստորաբաժանումների համար վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,32785225.8,29666745.1,91615.3
ՀՀ ազգային անվտանգության ծառայություն,1138,Ազգային անվտանգություն,Ներքին և արտաքին սպառնալիքներից անձի՝ հասարակության ու պետության անվտանգության ապահովում,Այլ պետությունների կողմից հետախուզական գործունեության կասեցում՝պետական սահմանի անձեռնամխելիության ապահովում՝ կոռուպցիոն ռիսկերի շեշտակի նվազեցում,31002,Ազգային անվտանգության համակարգի շենքային ապահովվածության բարելավում,Ազգային անվտանգության համակարգի ստորաբաժանումների վարչական շենքերի կառուցում՝ կապիտալ վերանորոգում՝ շինարարական և կապիտալ նորոգման օբյեկտների նախագծահետազոտական փաստաթղթերի պատրաստում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,32785225.8,29666745.1,208384.7
ՀՀ ազգային անվտանգության ծառայություն,1138,Ազգային անվտանգություն,Ներքին և արտաքին սպառնալիքներից անձի՝ հասարակության ու պետության անվտանգության ապահովում,Այլ պետությունների կողմից հետախուզական գործունեության կասեցում՝պետական սահմանի անձեռնամխելիության ապահովում՝ կոռուպցիոն ռիսկերի շեշտակի նվազեցում,31005,Ազգային անվտանգության համակարգի կողմից ծառայությունների մատուցման ապահովման համար ոչ նյութական հիմնական միջոցների ձեռբերում,Օգտագործվող հակավիրուսային  ծրագրերի լիցենզիաների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,32785225.8,29666745.1,7500.0
ՀՀ ոստիկանություն,1014,Հասարակական անվտանգության ապահովում,Մարդու և քաղաքացու իրավունքների՝ ազատությունների՝ ինչպես նաև հասարակության և պետության շահերի պաշտպանություն հակաիրավական ոտնձգություններից՝ օրինականության և իրավակարգի պահպանում ու պաշտպանություն,Հասարակական կարգի պահպանության և հասարակական անվտանգության պատշաճ ապահովում՝ հանցավորությանը արդյունավետ հակազդում՝ մարդու և քաղաքացու համար անվտանգ միջավայրի ձևավորում,11001,Հասարակական կարգի պահպանություն՝ անվտանգության ապահովում և հանցագործությունների դեմ պայքար,Հասարակական կարգի պահպանության և հասարակական անվտանգության ապահովման՝ հանցագործությունների և այլ իրավախախտումների նախականխման՝ կանխման՝ խափանման՝ հայտնաբերման և բացահայտման ծառայություններ,Ծառայությունների մատուցում,64357630.6,27349319.3,23478859.9
