state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_total,program_total,subprogram_total
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1160,Հաշմանդամություն ունեցող անձանց աջակցություն,Հաշմանդամություն ունեցող անձանց հիմնական պահանջմունքների և սոցիալական կարիքների բավարարում և սոցիալական ներառում հասարակություն,Հաշմանդամություն ունեցող անձանց մատուցվող սոցիալական ծառայությունների հասցեականության և արդյունավետության բարձրացում,12001,Պետական հավաստագրերով աջակցող միջոցների տրամադրում,Հաշմանդամություն ունեցող անձանց և այլ սոցիալական խմբերի աջակցող միջոցների տրամադրում պետական հավաստագրերի միջոցով,Տրանսֆերտների տրամադրում,579778959.9,2259278.7,1999646.6
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1184,Ավանդների և այլ փոխհատուցումներ,«ՎՏԲ-Հայաստան» ՓԲԸ-ում ավանդատու հանդիսացող և նախկին ԽՍՀՄ Խնայբանկի ՀԽՍՀ հանրապետական բանկում մինչև 1993 թվականի հունիսի 10-ը ներդրված դրամական ավանդների փոխհատուցում և անավարտ շինարարության բնակարանաշինարարական կոոպերատիվների փայատերերի կողմից Խորհրդային,Փոխհատուցված ավանդատու անձանց ընդգրկվածության աճ և փայատերերի թիվը,11001,Մինչև 1993 թվականի հունիսի 10-ը ներդրված ավանդների դիմաց փոխհատուցման միջոցառման իրականացման ապահովում,«ՎՏԲ-Հայաստան» ՓԲԸ-ում ավանդատու հանդիսացող և նախկին ԽՍՀՄ Խնայբանկի ՀԽՍՀ հանրապետական բանկում մինչև 1993 թվականի հունիսի 10-ը ավանդներ ներդրած քաղաքացիների փոխհատուցման վճարման ծառայությունների ձեռքբերում,Ծառայությունների մատուցում,579778959.9,1515000.0,15000.0
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1184,Ավանդների և այլ փոխհատուցումներ,«ՎՏԲ-Հայաստան» ՓԲԸ-ում ավանդատու հանդիսացող և նախկին ԽՍՀՄ Խնայբանկի ՀԽՍՀ հանրապետական բանկում մինչև 1993 թվականի հունիսի 10-ը ներդրված դրամական ավանդների փոխհատուցում և անավարտ շինարարության բնակարանաշինարարական կոոպերատիվների փայատերերի կողմից Խորհրդային,Փոխհատուցված ավանդատու անձանց ընդգրկվածության աճ և փայատերերի թիվը,12001,"«ՎՏԲ- Հայաստան» ՓԲԸ-ում ավանդատու հանդիսացող քաղաքացիների, որպես նախկին ԽՍՀՄ Խնայբանկի ՀԽՍՀ հանրապետական բանկում մինչև 1993 թվականի հունիսի 10-ը ներդրված դրամական ավանդների դիմաց փոխհատուցում",«ՎՏԲ-Հայաստան» ՓԲԸ-ում ավանդատու հանդիսացող քաղաքացիների՛ որպես նախկին ԽՍՀՄ Խնայբանկի ՀԽՍՀ հանրապետական բանկում մինչև 1993 թվականի հունիսի 10-ը ներդրված ավանդների դիմաց փոխհատուցման տրամադրում,Տրանսֆերտների տրամադրում,579778959.9,1515000.0,1500000.0
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1205,Սոցիալական ապահովություն,Սոցիալական ապահովության իրավունքի իրականացման ապահովում,Սոցիալական ապահովության իրավունքի իրականացում,12001,"Ծերության, հաշմանդամության, կերակրողին կորցնելու դեպքում նպաստներ","Ծերության, հաշմանդամության, կերակրողին կորցնելու դեպքում սոցիալական նպաստների տրամադրում",Տրանսֆերտների տրամադրում,579778959.9,70517699.3,29535000.0
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1205,Սոցիալական ապահովություն,Սոցիալական ապահովության իրավունքի իրականացման ապահովում,Սոցիալական ապահովության իրավունքի իրականացում,12002,"Կենսաթոշակ, ծերության նպաստ, կերակրողին կորցնելու դեպքում նպաստ կամ հաշմանդամության նպաստ ստանալու իրավունք ունեցող անձանց մահվան դեպքում տրվող թաղման նպաստ","Կենսաթոշակ, ծերության նպաստ, կերակրողին կորցնելու դեպքում նպաստ կամ հաշմանդամության նպաստ ստանալու իրավունք ունեցող անձանց մահվան դեպքում տրվող թաղման նպաստի տրամադրում",Տրանսֆերտների տրամադրում,579778959.9,70517699.3,5224400.0
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1205,Սոցիալական ապահովություն,Սոցիալական ապահովության իրավունքի իրականացման ապահովում,Սոցիալական ապահովության իրավունքի իրականացում,12003,ՀՀ քաղաքացիական գործերով վերաքննիչ դատարանի վճիռների համաձայն կերակրողը կորցրած անձանց կրած վնասի փոխհատուցում,ՀՀ քաղաքացիական գործերով վերաքննիչ դատարանի 2010թ. Ապրիի 2-ի NԵԱՆԴ1676/02/09 և 2009թ. Մայիսի 8-ի NԵԱՔԴ1538/02/08 վճիռների համաձայն կերակրողը կորցրած անձանց պատճառված վնասի փոխհատուցում,Տրանսֆերտների տրամադրում,579778959.9,70517699.3,8762.9
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1205,Սոցիալական ապահովություն,Սոցիալական ապահովության իրավունքի իրականացման ապահովում,Սոցիալական ապահովության իրավունքի իրականացում,12004,Աջակցություն հաշմանդամ դարձած զինծառայողներին և զոհվածների ընտանիքներին,"Միանվագ սոցիալական ապահովագրության վճարներ ՀՀ պաշտպանության, փրկարարական ծառայության և ՀՀ քննչական կոմիտեում ծառայության ժամանակ հաշմանդամ  դարձած զինծառայողներին և  զոհված (մահացած) զինծառայողների ու փրկարար ծառայողների  ընտանիքներին",Տրանսֆերտների տրամադրում,579778959.9,70517699.3,420000.0
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1205,Սոցիալական ապահովություն,Սոցիալական ապահովության իրավունքի իրականացման ապահովում,Սոցիալական ապահովության իրավունքի իրականացում,12005,Աջակցություն զոհվածների ընտանիքներին,"Վարժական հավաքների և զինծառայության և փրկարարական ծառայության ընթացքում մահացած (զոհված) զինծառայողների  ու  փրկարար  ծառայողների հուղարկավորության, գերեզմանների բարեկարգման, տապանաքարերի պատրաստմանև տեղադրման հետ կապված ծախսերի փոխհատուցում",Տրանսֆերտների տրամադրում,579778959.9,70517699.3,550000.0
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1205,Սոցիալական ապահովություն,Սոցիալական ապահովության իրավունքի իրականացման ապահովում,Սոցիալական ապահովության իրավունքի իրականացում,12006,Վնասի փոխհատուցում կերակրողը կորցրած անձանց,"ՀՀ քաղաք. գործերով վերաքննիչ դատարանի 05-1680 գործով 15.07.2005թ և 07-3832 գործով 03.11.2007թ, ինչպես նաև Կենտրոն և Նորք Մարաշ վարչ. շրջանների ընդհ. իրավասության 1-ին ատյանի դատարանի 08.06.2012թ NԵԴԿ/1247/02/10/ վճիռների համաձայն կրած վնասի փոխհատուցում",Տրանսֆերտների տրամադրում,579778959.9,70517699.3,4945.8
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1205,Սոցիալական ապահովություն,Սոցիալական ապահովության իրավունքի իրականացման ապահովում,Սոցիալական ապահովության իրավունքի իրականացում,12007,"ՀՀ ՊՆ, ՀՀ ԿԱ ԱԱԾ կրտսեր, միջին, ավագ և ՀՀ ԿԱ ՀՀ ոստիկանության միջին, ավագ, գլխավոր սպայական անձնակազմին սոցիալական աջակցություն","ՀՀ ՊՆ, ՀՀ ԿԱ ԱԱԾ կրտսեր, միջին, ավագ և ՀՀ ԿԱ ՀՀ ոստիկանության միջին, ավագ և գլխավոր սպայական անձնակազմին տրամադրաված սպառողական վարկերի տոկոսագումարների մասնակի փոխհատուցում",Տրանսֆերտների տրամադրում,579778959.9,70517699.3,12655.6
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1205,Սոցիալական ապահովություն,Սոցիալական ապահովության իրավունքի իրականացման ապահովում,Սոցիալական ապահովության իրավունքի իրականացում,12008,ԱՊՀ տարածքում Հայրենական մեծ պատերազմի հաշմանդամների և մասնակիցների օդային տրանսպորտով մատուցվող ծառայությունների դիմաց փոխհատուցում,ԱՊՀ տարածքում Հայրենական մեծ պատերազմի հաշմանդամների և մասնակիցների օդային տրանսպորտով մատուցվող ծառայությունների դիմաց չստացված եկամուտների փոխհատուցում,Տրանսֆերտների տրամադրում,579778959.9,70517699.3,4735.0
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1205,Սոցիալական ապահովություն,Սոցիալական ապահովության իրավունքի իրականացման ապահովում,Սոցիալական ապահովության իրավունքի իրականացում,12009,Հայաստանի Հանրապետության պաշտպանության ժամանակ զինծառայողների կյանքին կամ առողջությանը պատճառված վնասների հատուցում,Հայաստանի Հանրապետության պաշտպանության ժամանակ զինծառայողների կյանքին կամ առողջությանը պատճառված վնասների հատուցում,Տրանսֆերտների տրամադրում,579778959.9,70517699.3,34734200.0
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1205,Սոցիալական ապահովություն,Սոցիալական ապահովության իրավունքի իրականացման ապահովում,Սոցիալական ապահովության իրավունքի իրականացում,12012,ՀՀ ՊՆ զինվորական կոչում ունեցող անձնակազմինսոցիալական աջակցություն,ՀՀ ՊՆ զինվորական կոչում ունեցող անձնակազմին տրամադրված սպառողական վարկերի տոկոսագումարների մասնակի փոխհատուցում,Տրանսֆերտների տրամադրում,579778959.9,70517699.3,5000.0
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1205,Սոցիալական ապահովություն,Սոցիալական ապահովության իրավունքի իրականացման ապահովում,Սոցիալական ապահովության իրավունքի իրականացում,12026,Աջակցություն «ՀՀ վետերանների միավորում» հասարակական կազմակերպությանը,"Աջակցության տրամադրում ՛ վետերանների նյութական, կենցաղային պայմանների բարելավման, բժշկական սպասարկման, հուղարկավորության ծախսերի, հուշատախտակների ու հուշարձանների խնամքի իրականացման համար",Տրանսֆերտների տրամադրում,579778959.9,70517699.3,18000.0
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1206,Սոցիալական պաշտպանության համակարգի բարեփոխումներ,"Մատուցվող սոցիալական պաշտպանության ծառայությունների բարելավում, ինչպես նաև ծառայություններ մատուցող գերատեսչություններում վերլուծական, մոնիթորինգի և գնահատման գործառույթների ուժեղացում:",Մատուցվող սոցիալական պաշտպանության ծառայությունների բարելավում և մատչելիության աճ,11001,Համաշխարհային բանկի աջակցությամբ իրականացվող սոցիալական պաշտպանության ոլորտի վարչարարության երկրորդ ծրագիր,Սոցիալական պաշտպանության ոլորտի բարեփոխումներին ուղղված խորհրդատվական և այլ ծառայությունների ձեռքբերում,Ծառայությունների մատուցում,579778959.9,3009128.6,394421.4
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1206,Սոցիալական պաշտպանության համակարգի բարեփոխումներ,"Մատուցվող սոցիալական պաշտպանության ծառայությունների բարելավում, ինչպես նաև ծառայություններ մատուցող գերատեսչություններում վերլուծական, մոնիթորինգի և գնահատման գործառույթների ուժեղացում:",Մատուցվող սոցիալական պաշտպանության ծառայությունների բարելավում և մատչելիության աճ,32001,Համաշխարհային բանկի աջակցությամբ իրականացվող  Սոցիալական պաշտպանության ոլորտի վարչարարության երկրորդ  ծրագրի շրջանակներում շենքերի և շինությունների հիմնանորոգում,"Ծրագրի շրջանակներում ընտրված համալիր սոցիալական ծառայության կենտրոնների, ինչպես նաև Զբաղվածության պետական գործակալության և Բժշկասոցիալական փորձաքննության գործակալության կենտրոնական գրասենյակների կառուցում, վերակառուցում կամ վերանորոգում",Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,579778959.9,3009128.6,1701393.1
ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,1206,Սոցիալական պաշտպանության համակարգի բարեփոխումներ,"Մատուցվող սոցիալական պաշտպանության ծառայությունների բարելավում, ինչպես նաև ծառայություններ մատուցող գերատեսչություններում վերլուծական, մոնիթորինգի և գնահատման գործառույթների ուժեղացում:",Մատուցվող սոցիալական պաշտպանության ծառայությունների բարելավում և մատչելիության աճ,32002,"Համաշխարհային բանկի աջակցությամբ իրականացվող Սոցիալական պաշտպանության վարչարարության երկրորդ ծրագրի շրջանակներում սարքավորումների, ծրագրային ապահովման և աշխատանքային միջավայրի արդիականացում",Ինտեգրված սոցիալական ծառայության համակարգի մաս կազմող կառույցների տեխնիկական կարողությունների և աշխատանքային միջավայրի բարելավում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,579778959.9,3009128.6,913314.1
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1043,"Բարձր տեխնոլոգիական արդյունաբերության էկոհամակարգի, թվայնացման և շուկայի զարգացման ծրագիր",Բարձր տեխնոլոգիաների ենթակառուցվածքների բարելավում,Բարձր տեխնոլոգիաների ոլորտի աճ,11004,Մասնագետների պատրաստման ԲՈՒՀ-մասնավոր հատված համագործակցություն,"Համալսարանների հետ համատեղ՛ մասնավոր ընկերությունների կողմից իրականացվող մասնագետների պատրաստման ծրագրերի իրագործում, մասնագետների վերապատրաստման դասընթացների կազմակերպում մասնավոր ընկերությունների ծրագրերով և մասնագետների միջոցով",Ծառայությունների մատուցում,17143204.4,8340021.1,280000.0
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1043,"Բարձր տեխնոլոգիական արդյունաբերության էկոհամակարգի, թվայնացման և շուկայի զարգացման ծրագիր",Բարձր տեխնոլոգիաների ենթակառուցվածքների բարելավում,Բարձր տեխնոլոգիաների ոլորտի աճ,11007,Շուկաների զարգացում և միջազգային համագործակցություն,Հայկական ընկերությունների հետ համատեղ միջազգային և երկկողմ բիզնես ֆորումների կազմակերպում՛ ապրանքների և ծառայությունների թիրախավորված վաճառքի խթանման նպատակով,Ծառայությունների մատուցում,17143204.4,8340021.1,170000.0
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1043,"Բարձր տեխնոլոգիական արդյունաբերության էկոհամակարգի, թվայնացման և շուկայի զարգացման ծրագիր",Բարձր տեխնոլոգիաների ենթակառուցվածքների բարելավում,Բարձր տեխնոլոգիաների ոլորտի աճ,11009,Ձեռներեցության տեխնոլոգիական էկոհամակարգ,"Ձեռնարկատիրական (գիտական և տեխնոլոգիական հիմքով) կրթության բարելավման, ստարտափերի զարգացման համար անհրաժեշտ ենթակառուցվածքների, ինչպես նաև դեպի հայաստանյան տեխնոլոգիական համակարգ գիտելիքի ներհոսքի ապահովման ծառայություններ",Ծառայությունների մատուցում,17143204.4,8340021.1,700000.0
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1043,"Բարձր տեխնոլոգիական արդյունաբերության էկոհամակարգի, թվայնացման և շուկայի զարգացման ծրագիր",Բարձր տեխնոլոգիաների ենթակառուցվածքների բարելավում,Բարձր տեխնոլոգիաների ոլորտի աճ,11010,"Թվայնացման և պետական ամպային ենթակառուցվածքային պահանջների՛ ստանդարտների, ձևաչափերի և ընթացակարգերի մշակում","Թվայնացման գործընթացների ու պահանջների ձևավորման, ֆունկցիոնալության և պետական ամպային ենթակառուցվածքի, ամպային տեխնոլոգիաների պահանջների, դրանց սպասարկող ֆիզիկական տվյալների կենտրոնների տեխնիկական պահանջների և միջազգային ստանդարտների տեղայնացում",Ծառայությունների մատուցում,17143204.4,8340021.1,105000.0
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1043,"Բարձր տեխնոլոգիական արդյունաբերության էկոհամակարգի, թվայնացման և շուկայի զարգացման ծրագիր",Բարձր տեխնոլոգիաների ենթակառուցվածքների բարելավում,Բարձր տեխնոլոգիաների ոլորտի աճ,11012,ԵՄ աջակցությամբ իրականացվող դրամաշնորհային ծրագրի շրջանակներում պետական թվային համալիր համակարգի ճարտարապետության մշակում,ՀՀ պետական թվային համալիր համակարգի միասնական և ամբողջական ճարտարապետության մշակում և ներդրում:,Ծառայությունների մատուցում,17143204.4,8340021.1,100000.0
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1043,"Բարձր տեխնոլոգիական արդյունաբերության էկոհամակարգի, թվայնացման և շուկայի զարգացման ծրագիր",Բարձր տեխնոլոգիաների ենթակառուցվածքների բարելավում,Բարձր տեխնոլոգիաների ոլորտի աճ,11013,ԵՄ աջակցությամբ իրականացվող դրամաշնորհային ծրագրի շրջանակներում ծրագրերի կառավարման էլեկտրոնային հարթակի ստեղծում,Ամբողջությամբ թվայնացված փաստաթղթաշրջանառության համակարգի ներդրում,Ծառայությունների մատուցում,17143204.4,8340021.1,80000.0
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1043,"Բարձր տեխնոլոգիական արդյունաբերության էկոհամակարգի, թվայնացման և շուկայի զարգացման ծրագիր",Բարձր տեխնոլոգիաների ենթակառուցվածքների բարելավում,Բարձր տեխնոլոգիաների ոլորտի աճ,11014,ԵՄ աջակցությամբ իրականացվող դրամաշնորհային ծրագրի շրջանակներում պետական էլեկտրոնային համակարգերի միասնական հենքի ստեղծում,Պետական թվային համակարգերի միասնական հենք՛  ընդհանուր լուծումներով և ֆունկցիոնալ մոդուլներով,Ծառայությունների մատուցում,17143204.4,8340021.1,400000.0
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1043,"Բարձր տեխնոլոգիական արդյունաբերության էկոհամակարգի, թվայնացման և շուկայի զարգացման ծրագիր",Բարձր տեխնոլոգիաների ենթակառուցվածքների բարելավում,Բարձր տեխնոլոգիաների ոլորտի աճ,11015,"ԵՄ աջակցությամբ իրականացվող դրամաշնորհային ծրագրի շրջանակներում ինքնության նույնականացում, վավերացում և էլեկտրոնային ստորագրություն","Էլեկտրոնային ծառ. օգտագործելիության մակարդակի բարձրացում պետական թվային ծառ. օգտվելու գործընթացի ավելի արդյունավետ կազմակերպում, էլեկտրոնային ստորագրության անխափան աշխատանք՛ պետական և մասնավոր հատվածի պայմանագրերի կեղծման բացառմամբ	",Ծառայությունների մատուցում,17143204.4,8340021.1,154000.0
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1043,"Բարձր տեխնոլոգիական արդյունաբերության էկոհամակարգի, թվայնացման և շուկայի զարգացման ծրագիր",Բարձր տեխնոլոգիաների ենթակառուցվածքների բարելավում,Բարձր տեխնոլոգիաների ոլորտի աճ,11016,ԵՄ աջակցությամբ իրականացվող դրամաշնորհային ծրագրի շրջանակներում Ազգային կիբերանվտանգության և տվյալագիտության կենտրոնի ստեղծում,"Պետական համակարգի և տնտեսության մասնավոր հատվածի թվային անվտանգ միջավայրի ստեղծում: Թվային լուծումների իրականացման, սպասարկման և օգտագործման  անվտանգության պահանջների սահմանում:",Ծառայությունների մատուցում,17143204.4,8340021.1,966000.0
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1043,"Բարձր տեխնոլոգիական արդյունաբերության էկոհամակարգի, թվայնացման և շուկայի զարգացման ծրագիր",Բարձր տեխնոլոգիաների ենթակառուցվածքների բարելավում,Բարձր տեխնոլոգիաների ոլորտի աճ,11017,Համաշխարհային բանկի աջակցությամբ իրականացվող առևտրի և ենթակառուցվածքների զարգացման ծրագիր,Համաշխարհային բանկի աջակցությամբ իրականացվող առևտրի և ենթակառուցվածքների զարգացման ծրագիր,Ծառայությունների մատուցում,17143204.4,8340021.1,2572584.6
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1043,"Բարձր տեխնոլոգիական արդյունաբերության էկոհամակարգի, թվայնացման և շուկայի զարգացման ծրագիր",Բարձր տեխնոլոգիաների ենթակառուցվածքների բարելավում,Բարձր տեխնոլոգիաների ոլորտի աճ,31003,Համաշխարհային բանկի աջակցությամբ իրականացվող առևտրի և ենթակառուցվածքների զարգացման ծրագրի շրջանակներում շենքերի և շինությունների շինարարություն և հիմնանորոգում,Համաշխարհային բանկի աջակցությամբ իրականացվող առևտրի և ենթակառուցվածքների զարգացման ծրագրի շրջանակներում շենքերի և շինությունների շինարարություն և հիմնանորոգում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,17143204.4,8340021.1,1568327.8
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1043,"Բարձր տեխնոլոգիական արդյունաբերության էկոհամակարգի, թվայնացման և շուկայի զարգացման ծրագիր",Բարձր տեխնոլոգիաների ենթակառուցվածքների բարելավում,Բարձր տեխնոլոգիաների ոլորտի աճ,31004,Համաշխարհային բանկի աջակցությամբ իրականացվող առևտրի և ենթակառուցվածքների զարգացման ծրագրի շրջանակներում սարքավորումների ձեռքբերում,Համաշխարհային բանկի աջակցությամբ իրականացվող առևտրի և ենթակառուցվածքների զարգացման ծրագրի շրջանակներում սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,17143204.4,8340021.1,1244108.7
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1100,"Բարձր տեխնոլոգիական արդյունաբերության բնագավառում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ","Բարձր տեխնոլոգիական ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում",Բարձր տեխնոլոգիական արդյունաբերության բնագավառում  իրականացվող ծրագրերի ազդեցության և արդյունավետության բարելավում,11001,"Բարձր տեխնոլոգիաների, ռազմարդյունաբերության, թվայնացման, կիբեռանվտանգության, ինովացիոն տեխնոլոգիաների, կապի, փոստի, համացանցի և տիեզերական  բնագավառներում պետական քաղաքականության մշակում,  ծրագրերի համակարգում և մոնիտորինգ","Բարձր տխնոլոգիաների, ռազմարդյունաբերության, թվայնացման, կիբ.անգության, ինովացիոն տեխ-ների, կապի, փոստի, համացանցի և տիեզերական  բնագավառներում պետական քաղաքականության մշակում,   մոնիտորինգի և աջակց.ծառայություններ, ծրագրերի համակարգում",Ծառայությունների մատուցում,17143204.4,1107332.8,878754.2
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1100,"Բարձր տեխնոլոգիական արդյունաբերության բնագավառում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ","Բարձր տեխնոլոգիական ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում",Բարձր տեխնոլոգիական արդյունաբերության բնագավառում  իրականացվող ծրագրերի ազդեցության և արդյունավետության բարելավում,11005,"Ռազմարդյունաբերության բնագավառում պետական քաղաքականության մշակում խորհրդատվական, մոնիտորինգի և աջակցության ծառայություններ, ծրագրերի համակարգում","Ոլորտի քաղաքականության, խորհրդատվության, մոնիտորինգի, գնման և աջակցության ծառայություններ",Ծառայությունների մատուցում,17143204.4,1107332.8,228578.6
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1119,Պաշտպանության բնագավառում գիտական և գիտատեխնիկական նպատակային հետազոտություններ,Նպաստել ՀՀ պաշտպանության և անվտանգության համակարգերի զարգացմանը,Գիտահետազոտական և փորձակոնստրուկտորական աշխատանքների արդյունավետության բարձրացում և ՍՌՏ նոր նմուշների ստեղծում,11001,«Գիտական և գիտատեխնիկական նպատակային ծրագրային հետազոտություններ» ծրագրի շրջանակներում կատարվող հատուկ գիտահետազոտական և փորձակոնստրուկտորական աշխատանքներ,Գիտահետազոտական և փորձակոնստրուկտորական աշխատանքների իրականացում պաշտպանության համակարգի ապահովման համար,Ծառայությունների մատուցում,17143204.4,5233923.7,5233923.7
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1164,Հեռահաղորդակցության ապահովում,"Անխափան ռադիոկապի, հեռախոսային կապի և հեռուստառադիոհեռարձակման ապահովում","Ռադիոկապի, հեռախոսային կապի և հեռուստառադիոհեռարձակման որակի բարելավում",11001,Հեռահաղորդակցության և կապի կանոնակարգում,"ՀՀ հաճախությունների բաշխումների աղյուսակի կազմում, ՌԷՄ-ի և ԲՀՍ-ի տեղադրման, փորձաքննության և չափումների անցկացում,  եթերի խանգարման աղբյուրների հայտնաբերում և վերացում",Ծառայությունների մատուցում,17143204.4,2461926.8,346687.8
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1164,Հեռահաղորդակցության ապահովում,"Անխափան ռադիոկապի, հեռախոսային կապի և հեռուստառադիոհեռարձակման ապահովում","Ռադիոկապի, հեռախոսային կապի և հեռուստառադիոհեռարձակման որակի բարելավում",11002,Թվային հեռուստահեռարձակման ապահովման ծառայություններ,Հայաստանի Հանրապետությունում թվային հեռուստահեռարձակման ապահովման շրջանակներում հանրապետական սփռման մուլտիպլեքսի արբանյակային տարածման համար արբանյակային ունակության վարձակալում,Ծառայությունների մատուցում,17143204.4,2461926.8,99279.0
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1164,Հեռահաղորդակցության ապահովում,"Անխափան ռադիոկապի, հեռախոսային կապի և հեռուստառադիոհեռարձակման ապահովում","Ռադիոկապի, հեռախոսային կապի և հեռուստառադիոհեռարձակման որակի բարելավում",11004,Տվյալների փոխանակման միջգերատեսչական կապի ապահովում,Հայաստանի Հանրապետությունում պետական մարմինների  տվյալների փոխանակման կապի ապահովում և սպասարկում,Ծառայությունների մատուցում,17143204.4,2461926.8,215960.0
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1164,Հեռահաղորդակցության ապահովում,"Անխափան ռադիոկապի, հեռախոսային կապի և հեռուստառադիոհեռարձակման ապահովում","Ռադիոկապի, հեռախոսային կապի և հեռուստառադիոհեռարձակման որակի բարելավում",21001,ԵՄ աջակցությամբ իրականացվող դրամաշնորհային ծրագրի շրջանակներում Հայաստանի ներքին և արտաքին լայնաշերտ ցանցի կառուցում և ներդնում,"Պետություն մասնավոր հատված համագործակցությամբ լայնաշերտ հասանելիության ենթակառուցվածքների ընդլայնում, բարձր արագությունների ապահովում, ամրակցված ինտերնետ կապի հասանելիության ապահովում",Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,17143204.4,2461926.8,700000.0
ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,1164,Հեռահաղորդակցության ապահովում,"Անխափան ռադիոկապի, հեռախոսային կապի և հեռուստառադիոհեռարձակման ապահովում","Ռադիոկապի, հեռախոսային կապի և հեռուստառադիոհեռարձակման որակի բարելավում",32001,ՀՀ տարածքում բազային և շարժական ռադիոմոնիտորինգի համակարգի ներդրում,ՀՀ ողջ տարածքում  շուրջօրյա մշտադիտարկում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,17143204.4,2461926.8,1100000.0
ՀՀ ֆինանսների նախարարություն,1006,Պետական պարտքի կառավարում,Կառավարության ֆինանսական կարիքների բավարարման մշտական հնարավորության ապահովումը` երկարաժամկետ հատվածում նվազեցնելով պարտքի սպասարկման մեծությունը,Կառավարության պարտքի օպտիմալ կառուցվածքի ձևավորում՛ հաշվի առնելով պոտենցիալ ռիսկերը,11002,Արտարժութային պետական պարտատոմսերի թողարկմանն առնչվող ծախսեր,"Պարտատոմսերի տեղաբաշխումների կազմակերպման, իրավասպասարկման, վարկանշման, ցուցակման ծառայությունների և իրավաբանական անձի նույնականիշի ձեռքբերման, պարտատոմսերի սեփականատիրոջ, իրավակարգավորման դաշտի, պահառուի փոփոխության գծով գործարքների դիմաց վճարումներ",Ծառայությունների մատուցում,217945445.3,213921425.5,6231.7
